dates,P_1_1,P_1_2,P_1_3,P_1_4,P_1_5,P_1_6,P_1_7,P_1_8,P_2_1,P_2_2,P_2_3,P_2_4,P_2_5,P_2_6,P_2_7,P_2_8,P_3_1,P_3_2,P_3_3,P_3_4,P_3_5,P_3_6,P_3_7,P_3_8,P_4_1,P_4_2,P_4_3,P_4_4,P_4_5,P_4_6,P_4_7,P_4_8,P_5_1,P_5_2,P_5_3,P_5_4,P_5_5,P_5_6,P_5_7,P_5_8
6/10/20 22:00,0.1599,0.2676,0.2581,NaN,NaN,NaN,NaN,0.1563,0.1776,0.2752,0.2395,0.3864,NaN,NaN,NaN,NaN,0.195,0.2256,0.2113,NaN,NaN,NaN,NaN,0.2699,0.2906,0.3544,0.385,NaN,NaN,NaN,NaN,NaN,0.2404,0.3416,0.3965,NaN,NaN,NaN,NaN,0.1966
6/10/20 23:00,0.1593,0.2675,0.258,NaN,NaN,NaN,NaN,0.1562,0.1772,0.2751,0.2395,0.3863,NaN,NaN,NaN,NaN,0.1942,0.2249,0.2114,NaN,NaN,NaN,NaN,0.273,0.2903,0.3545,0.385,NaN,NaN,NaN,NaN,NaN,0.2401,0.3417,0.3965,NaN,NaN,NaN,NaN,0.1967
6/11/20 0:00,0.1588,0.2672,0.2579,NaN,NaN,NaN,NaN,0.1563,0.1765,0.275,0.2394,0.3863,NaN,NaN,NaN,NaN,0.1934,0.2246,0.2113,NaN,NaN,NaN,NaN,0.2716,0.2901,0.3546,0.385,NaN,NaN,NaN,NaN,NaN,0.2398,0.3417,0.3965,NaN,NaN,NaN,NaN,0.1967
6/11/20 1:00,0.1584,0.267,0.2577,NaN,NaN,NaN,NaN,0.1562,0.1761,0.2751,0.2393,0.3863,NaN,NaN,NaN,NaN,0.1924,0.225,0.2113,NaN,NaN,NaN,NaN,0.2709,0.2896,0.3547,0.385,NaN,NaN,NaN,NaN,NaN,0.2396,0.3417,0.3964,NaN,NaN,NaN,NaN,0.1968
6/11/20 2:00,0.158,0.2668,0.2575,NaN,NaN,NaN,NaN,0.1561,0.1761,0.2751,0.2392,0.3862,NaN,NaN,NaN,NaN,0.1913,0.2251,0.2113,NaN,NaN,NaN,NaN,0.2717,0.289,0.3547,0.3849,NaN,NaN,NaN,NaN,NaN,0.2397,0.3418,0.3963,NaN,NaN,NaN,NaN,0.1968
6/11/20 3:00,0.1578,0.2667,0.2573,NaN,NaN,NaN,NaN,0.1561,0.1756,0.2751,0.2391,0.3862,NaN,NaN,NaN,NaN,0.1905,0.225,0.2114,NaN,NaN,NaN,NaN,0.2728,0.2885,0.3548,0.3847,NaN,NaN,NaN,NaN,NaN,0.2391,0.3419,0.3962,NaN,NaN,NaN,NaN,0.1969
6/11/20 4:00,0.1575,0.2666,0.2572,NaN,NaN,NaN,NaN,0.156,0.175,0.2751,0.239,0.3861,NaN,NaN,NaN,NaN,0.19,0.2248,0.2123,NaN,NaN,NaN,NaN,0.2724,0.288,0.3549,0.3846,NaN,NaN,NaN,NaN,NaN,0.2384,0.3419,0.396,NaN,NaN,NaN,NaN,0.1969
6/11/20 5:00,0.1573,0.2666,0.257,NaN,NaN,NaN,NaN,0.1561,0.175,0.2749,0.2389,0.3861,NaN,NaN,NaN,NaN,0.1904,0.2247,0.2118,NaN,NaN,NaN,NaN,0.2723,0.2877,0.355,0.3845,NaN,NaN,NaN,NaN,NaN,0.2382,0.3421,0.3959,NaN,NaN,NaN,NaN,0.1969
6/11/20 6:00,0.157,0.2665,0.2568,NaN,NaN,NaN,NaN,0.1561,0.1745,0.275,0.2388,0.3861,NaN,NaN,NaN,NaN,0.1908,0.2245,0.2118,NaN,NaN,NaN,NaN,0.2728,0.2883,0.3551,0.3844,NaN,NaN,NaN,NaN,NaN,0.2381,0.3421,0.3957,NaN,NaN,NaN,NaN,0.1969
6/11/20 7:00,0.1569,0.2666,0.2567,NaN,NaN,NaN,NaN,0.1564,0.1748,0.2749,0.2388,0.386,NaN,NaN,NaN,NaN,0.1904,0.2244,0.2121,NaN,NaN,NaN,NaN,0.2728,0.2869,0.3552,0.3842,NaN,NaN,NaN,NaN,NaN,0.238,0.3423,0.3955,NaN,NaN,NaN,NaN,0.197
6/11/20 8:00,0.1572,0.2666,0.2565,NaN,NaN,NaN,NaN,0.1563,0.1751,0.275,0.2387,0.3859,NaN,NaN,NaN,NaN,0.1906,0.2243,0.2121,NaN,NaN,NaN,NaN,0.2725,0.287,0.3554,0.3841,NaN,NaN,NaN,NaN,NaN,0.2383,0.3424,0.3954,NaN,NaN,NaN,NaN,0.197
6/11/20 9:00,0.1579,0.2666,0.2563,NaN,NaN,NaN,NaN,0.1562,0.1748,0.2751,0.2386,0.3859,NaN,NaN,NaN,NaN,0.1907,0.2242,0.2121,NaN,NaN,NaN,NaN,0.2723,0.2875,0.3555,0.384,NaN,NaN,NaN,NaN,NaN,0.2386,0.3424,0.3952,NaN,NaN,NaN,NaN,0.197
6/11/20 10:00,0.1583,0.2666,0.2559,NaN,NaN,NaN,NaN,0.1562,0.1748,0.2748,0.2382,0.3853,NaN,NaN,NaN,NaN,0.1896,0.2237,0.2112,NaN,NaN,NaN,NaN,0.2715,0.2877,0.3555,0.3836,NaN,NaN,NaN,NaN,NaN,0.239,0.3424,0.3945,NaN,NaN,NaN,NaN,0.1969
6/11/20 11:00,0.1582,0.2664,0.2549,NaN,NaN,NaN,NaN,0.1563,0.1743,0.2739,0.2374,0.3843,NaN,NaN,NaN,NaN,0.19,0.2228,0.2105,NaN,NaN,NaN,NaN,0.2727,0.2881,0.3553,0.3829,NaN,NaN,NaN,NaN,NaN,0.2389,0.342,0.3935,NaN,NaN,NaN,NaN,0.1968
6/11/20 12:00,0.1582,0.2663,0.2546,NaN,NaN,NaN,NaN,0.1563,0.1728,0.273,0.2365,0.3831,NaN,NaN,NaN,NaN,0.1877,0.2218,0.209,NaN,NaN,NaN,NaN,0.2727,0.2877,0.3552,0.3823,NaN,NaN,NaN,NaN,NaN,0.2391,0.3408,0.3921,NaN,NaN,NaN,NaN,0.1967
6/11/20 13:00,0.158,0.266,0.2538,NaN,NaN,NaN,NaN,0.1563,0.172,0.2722,0.2356,0.3819,NaN,NaN,NaN,NaN,0.1851,0.221,0.2078,NaN,NaN,NaN,NaN,0.2727,0.2873,0.3549,0.3817,NaN,NaN,NaN,NaN,NaN,0.2387,0.3404,0.3911,NaN,NaN,NaN,NaN,0.1967
6/11/20 14:00,0.1573,0.2655,0.2523,NaN,NaN,NaN,NaN,0.1564,0.169,0.2714,0.2347,0.3806,NaN,NaN,NaN,NaN,0.1827,0.2202,0.2065,NaN,NaN,NaN,NaN,0.2728,0.2849,0.3545,0.3811,NaN,NaN,NaN,NaN,NaN,0.2365,0.34,0.3901,NaN,NaN,NaN,NaN,0.1967
6/11/20 15:00,0.1551,0.2651,0.2509,NaN,NaN,NaN,NaN,0.1564,0.165,0.2706,0.2337,0.3792,NaN,NaN,NaN,NaN,0.1803,0.2195,0.2057,NaN,NaN,NaN,NaN,0.2727,0.2824,0.354,0.3806,NaN,NaN,NaN,NaN,NaN,0.2344,0.3394,0.3891,NaN,NaN,NaN,NaN,0.1967
6/11/20 16:00,0.1515,0.2644,0.2494,NaN,NaN,NaN,NaN,0.1567,0.1615,0.2694,0.2327,0.3778,NaN,NaN,NaN,NaN,0.1769,0.2188,0.204,NaN,NaN,NaN,NaN,0.2728,0.2794,0.3533,0.3801,NaN,NaN,NaN,NaN,NaN,0.2321,0.3387,0.3881,NaN,NaN,NaN,NaN,0.1968
6/11/20 17:00,0.148,0.2634,0.248,NaN,NaN,NaN,NaN,0.1568,0.1594,0.268,0.2317,0.3766,NaN,NaN,NaN,NaN,0.174,0.2183,0.204,NaN,NaN,NaN,NaN,0.2728,0.2765,0.3526,0.3797,NaN,NaN,NaN,NaN,NaN,0.2298,0.3378,0.3872,NaN,NaN,NaN,NaN,0.1968
6/11/20 18:00,0.1457,0.264,0.247,NaN,NaN,NaN,NaN,0.1572,0.1582,0.267,0.231,0.3757,NaN,NaN,NaN,NaN,0.1723,0.218,0.2033,NaN,NaN,NaN,NaN,0.2728,0.274,0.3521,0.3795,NaN,NaN,NaN,NaN,NaN,0.2285,0.3372,0.3866,NaN,NaN,NaN,NaN,0.1968
6/11/20 19:00,0.1443,0.262,0.2465,NaN,NaN,NaN,NaN,0.1569,0.1574,0.2665,0.2307,0.3751,NaN,NaN,NaN,NaN,0.1695,0.2178,0.2033,NaN,NaN,NaN,NaN,0.2728,0.2727,0.3519,0.3796,NaN,NaN,NaN,NaN,NaN,0.2281,0.3369,0.3864,NaN,NaN,NaN,NaN,0.1968
6/11/20 20:00,0.1433,0.262,0.2464,NaN,NaN,NaN,NaN,0.1573,0.1565,0.2663,0.2307,0.375,NaN,NaN,NaN,NaN,0.17,0.2179,0.2035,NaN,NaN,NaN,NaN,0.2728,0.2718,0.3519,0.3797,NaN,NaN,NaN,NaN,NaN,0.2273,0.3369,0.3865,NaN,NaN,NaN,NaN,0.1969
6/11/20 21:00,0.1422,0.2616,0.2463,NaN,NaN,NaN,NaN,0.1573,0.156,0.2662,0.2307,0.375,NaN,NaN,NaN,NaN,0.1696,0.2175,0.2036,NaN,NaN,NaN,NaN,0.2728,0.2713,0.3519,0.38,NaN,NaN,NaN,NaN,NaN,0.2266,0.3369,0.3868,NaN,NaN,NaN,NaN,0.1969
6/11/20 22:00,0.1409,0.2611,0.2463,NaN,NaN,NaN,NaN,0.1605,0.1571,0.266,0.2307,0.375,NaN,NaN,NaN,NaN,0.1677,0.2173,0.2027,NaN,NaN,NaN,NaN,0.2725,0.2701,0.3518,0.3801,NaN,NaN,NaN,NaN,NaN,0.2255,0.3368,0.3869,NaN,NaN,NaN,NaN,0.197
6/11/20 23:00,0.1401,0.2608,0.2461,NaN,NaN,NaN,NaN,0.16,0.1566,0.2657,0.2306,0.3749,NaN,NaN,NaN,NaN,0.1661,0.2173,0.2028,NaN,NaN,NaN,NaN,0.2727,0.2692,0.3516,0.3802,NaN,NaN,NaN,NaN,NaN,0.2249,0.3366,0.3869,NaN,NaN,NaN,NaN,0.197
6/12/20 0:00,0.1389,0.2602,0.2458,NaN,NaN,NaN,NaN,0.1585,0.1554,0.2654,0.2304,0.3748,NaN,NaN,NaN,NaN,0.1654,0.2164,0.2026,NaN,NaN,NaN,NaN,0.2729,0.2682,0.3514,0.3801,NaN,NaN,NaN,NaN,NaN,0.2243,0.3364,0.3868,NaN,NaN,NaN,NaN,0.197
6/12/20 1:00,0.138,0.2599,0.2456,NaN,NaN,NaN,NaN,0.157,0.154,0.2651,0.2303,0.3746,NaN,NaN,NaN,NaN,0.1648,0.2165,0.2023,NaN,NaN,NaN,NaN,0.2729,0.2674,0.3512,0.38,NaN,NaN,NaN,NaN,NaN,0.2238,0.3362,0.3866,NaN,NaN,NaN,NaN,0.197
6/12/20 2:00,0.1373,0.2596,0.2454,NaN,NaN,NaN,NaN,0.1569,0.1528,0.2649,0.2301,0.3745,NaN,NaN,NaN,NaN,0.1635,0.2168,0.2026,NaN,NaN,NaN,NaN,0.2729,0.2671,0.351,0.3799,NaN,NaN,NaN,NaN,NaN,0.223,0.336,0.3865,NaN,NaN,NaN,NaN,0.197
6/12/20 3:00,0.1367,0.2593,0.2452,NaN,NaN,NaN,NaN,0.1569,0.1522,0.2647,0.23,0.3745,NaN,NaN,NaN,NaN,0.1637,0.2167,0.2026,NaN,NaN,NaN,NaN,0.2729,0.2664,0.3509,0.3798,NaN,NaN,NaN,NaN,NaN,0.2225,0.3359,0.3864,NaN,NaN,NaN,NaN,0.197
6/12/20 4:00,0.1364,0.2591,0.245,NaN,NaN,NaN,NaN,0.1574,0.152,0.2645,0.2299,0.3744,NaN,NaN,NaN,NaN,0.1648,0.2166,0.2023,NaN,NaN,NaN,NaN,0.2729,0.2659,0.3508,0.3797,NaN,NaN,NaN,NaN,NaN,0.2223,0.3357,0.3863,NaN,NaN,NaN,NaN,0.1971
6/12/20 5:00,0.1359,0.2589,0.2449,NaN,NaN,NaN,NaN,0.1573,0.1517,0.2645,0.2298,0.3744,NaN,NaN,NaN,NaN,0.1641,0.2164,0.2026,NaN,NaN,NaN,NaN,0.2729,0.2653,0.3507,0.3796,NaN,NaN,NaN,NaN,NaN,0.2213,0.3357,0.3863,NaN,NaN,NaN,NaN,0.1972
6/12/20 6:00,0.1356,0.2587,0.2447,NaN,NaN,NaN,NaN,0.1575,0.1517,0.2643,0.2297,0.3744,NaN,NaN,NaN,NaN,0.1626,0.2163,0.2027,NaN,NaN,NaN,NaN,0.2728,0.2653,0.3506,0.3795,NaN,NaN,NaN,NaN,NaN,0.2209,0.3357,0.3862,NaN,NaN,NaN,NaN,0.1973
6/12/20 7:00,0.1353,0.2587,0.2446,NaN,NaN,NaN,NaN,0.1589,0.1516,0.2642,0.2296,0.3743,NaN,NaN,NaN,NaN,0.1633,0.2162,0.2026,NaN,NaN,NaN,NaN,0.2725,0.2645,0.3505,0.3794,NaN,NaN,NaN,NaN,NaN,0.2207,0.3355,0.386,NaN,NaN,NaN,NaN,0.1973
6/12/20 8:00,0.1349,0.2584,0.2443,NaN,NaN,NaN,NaN,0.1622,0.1522,0.264,0.2293,0.3739,NaN,NaN,NaN,NaN,0.1608,0.2158,0.2019,NaN,NaN,NaN,NaN,0.2726,0.2643,0.3504,0.3792,NaN,NaN,NaN,NaN,NaN,0.2205,0.3354,0.3856,NaN,NaN,NaN,NaN,0.1972
6/12/20 9:00,0.1348,0.2581,0.2438,NaN,NaN,NaN,NaN,0.1622,0.1513,0.2634,0.2288,0.3733,NaN,NaN,NaN,NaN,0.1611,0.2152,0.2011,NaN,NaN,NaN,NaN,0.2717,0.264,0.3501,0.3788,NaN,NaN,NaN,NaN,NaN,0.2201,0.3351,0.3849,NaN,NaN,NaN,NaN,0.1971
6/12/20 10:00,0.1348,0.2576,0.243,NaN,NaN,NaN,NaN,0.1593,0.1518,0.2627,0.2281,0.3726,NaN,NaN,NaN,NaN,0.1593,0.2146,0.2006,NaN,NaN,NaN,NaN,0.2718,0.2644,0.3496,0.3784,NaN,NaN,NaN,NaN,NaN,0.2202,0.3342,0.3841,NaN,NaN,NaN,NaN,0.197
6/12/20 11:00,0.1344,0.257,0.242,NaN,NaN,NaN,NaN,0.1579,0.1517,0.2618,0.2271,0.3715,NaN,NaN,NaN,NaN,0.1607,0.2138,0.1991,NaN,NaN,NaN,NaN,0.2726,0.2643,0.349,0.3778,NaN,NaN,NaN,NaN,NaN,0.2198,0.3334,0.3831,NaN,NaN,NaN,NaN,0.1971
6/12/20 12:00,0.134,0.2562,0.2407,NaN,NaN,NaN,NaN,0.16,0.1519,0.2608,0.2257,0.3705,NaN,NaN,NaN,NaN,0.1597,0.2132,0.1979,NaN,NaN,NaN,NaN,0.2722,0.2631,0.3483,0.3773,NaN,NaN,NaN,NaN,NaN,0.2193,0.3326,0.382,NaN,NaN,NaN,NaN,0.1971
6/12/20 13:00,0.1339,0.2555,0.2391,NaN,NaN,NaN,NaN,0.1609,0.15,0.2599,0.2248,0.3692,NaN,NaN,NaN,NaN,0.1591,0.2125,0.1966,NaN,NaN,NaN,NaN,0.2727,0.2652,0.3475,0.3768,NaN,NaN,NaN,NaN,NaN,0.2186,0.3319,0.3809,NaN,NaN,NaN,NaN,0.1971
6/12/20 14:00,0.1338,0.255,0.2375,NaN,NaN,NaN,NaN,0.158,0.1479,0.2591,0.2237,0.3679,NaN,NaN,NaN,NaN,0.1557,0.2121,0.1961,NaN,NaN,NaN,NaN,0.2726,0.264,0.3467,0.3762,NaN,NaN,NaN,NaN,NaN,0.2176,0.3313,0.3799,NaN,NaN,NaN,NaN,0.1971
6/12/20 15:00,0.1325,0.2545,0.2356,NaN,NaN,NaN,NaN,0.1571,0.1448,0.2582,0.2226,0.3666,NaN,NaN,NaN,NaN,0.1544,0.2116,0.1952,NaN,NaN,NaN,NaN,0.2729,0.2586,0.3458,0.3757,NaN,NaN,NaN,NaN,NaN,0.2152,0.3306,0.3789,NaN,NaN,NaN,NaN,0.1972
6/12/20 16:00,0.1296,0.2535,0.2337,NaN,NaN,NaN,NaN,0.1572,0.1417,0.2571,0.2217,0.3653,NaN,NaN,NaN,NaN,0.151,0.2111,0.1952,NaN,NaN,NaN,NaN,0.2724,0.2552,0.3448,0.3753,NaN,NaN,NaN,NaN,NaN,0.2129,0.33,0.3781,NaN,NaN,NaN,NaN,0.1973
6/12/20 17:00,0.1262,0.2519,0.2321,NaN,NaN,NaN,NaN,0.1572,0.1391,0.2559,0.2209,0.3641,NaN,NaN,NaN,NaN,0.1486,0.2105,0.1941,NaN,NaN,NaN,NaN,0.2729,0.2512,0.3438,0.3749,NaN,NaN,NaN,NaN,NaN,0.2102,0.3292,0.3774,NaN,NaN,NaN,NaN,0.1974
6/12/20 18:00,0.1235,0.2502,0.2306,NaN,NaN,NaN,NaN,0.1573,0.1359,0.2547,0.2203,0.3631,NaN,NaN,NaN,NaN,0.1458,0.2101,0.1936,NaN,NaN,NaN,NaN,0.2729,0.2479,0.3427,0.3746,NaN,NaN,NaN,NaN,NaN,0.2084,0.3284,0.3769,NaN,NaN,NaN,NaN,0.1974
6/12/20 19:00,0.1216,0.249,0.2295,NaN,NaN,NaN,NaN,0.1571,0.1329,0.2538,0.2198,0.3624,NaN,NaN,NaN,NaN,0.1435,0.2097,0.1934,NaN,NaN,NaN,NaN,0.2729,0.2457,0.342,0.3744,NaN,NaN,NaN,NaN,NaN,0.2066,0.3279,0.3767,NaN,NaN,NaN,NaN,0.1975
6/12/20 20:00,0.1202,0.248,0.2289,NaN,NaN,NaN,NaN,0.1574,0.1322,0.2532,0.2195,0.362,NaN,NaN,NaN,NaN,0.1417,0.2095,0.1935,NaN,NaN,NaN,NaN,0.2729,0.2437,0.3415,0.3742,NaN,NaN,NaN,NaN,NaN,0.2063,0.3275,0.3767,NaN,NaN,NaN,NaN,0.1975
6/12/20 21:00,0.1191,0.2475,0.2286,NaN,NaN,NaN,NaN,0.1575,0.1309,0.2529,0.2194,0.3619,NaN,NaN,NaN,NaN,0.1406,0.2095,0.1934,NaN,NaN,NaN,NaN,0.2728,0.2423,0.3412,0.3743,NaN,NaN,NaN,NaN,NaN,0.205,0.3272,0.3769,NaN,NaN,NaN,NaN,0.1975
6/12/20 22:00,0.1181,0.247,0.2284,NaN,NaN,NaN,NaN,0.1575,0.1313,0.2526,0.2194,0.362,NaN,NaN,NaN,NaN,0.1396,0.2093,0.1932,NaN,NaN,NaN,NaN,0.2726,0.2409,0.3409,0.3743,NaN,NaN,NaN,NaN,NaN,0.2037,0.3271,0.3771,NaN,NaN,NaN,NaN,0.1976
6/12/20 23:00,0.1173,0.2467,0.2282,NaN,NaN,NaN,NaN,0.1576,0.13,0.2523,0.2193,0.362,NaN,NaN,NaN,NaN,0.1389,0.2092,0.1936,NaN,NaN,NaN,NaN,0.2726,0.24,0.3406,0.3743,NaN,NaN,NaN,NaN,NaN,0.2031,0.3268,0.3772,NaN,NaN,NaN,NaN,0.1976
6/13/20 0:00,0.1168,0.2467,0.228,NaN,NaN,NaN,NaN,0.1574,0.1295,0.252,0.2192,0.362,NaN,NaN,NaN,NaN,0.1381,0.209,0.1943,NaN,NaN,NaN,NaN,0.2728,0.2394,0.3403,0.3743,NaN,NaN,NaN,NaN,NaN,0.2022,0.3265,0.3773,NaN,NaN,NaN,NaN,0.1976
6/13/20 1:00,0.1164,0.2463,0.2279,NaN,NaN,NaN,NaN,0.1578,0.1292,0.2518,0.2191,0.362,NaN,NaN,NaN,NaN,0.1376,0.2088,0.1941,NaN,NaN,NaN,NaN,0.2729,0.2385,0.34,0.3742,NaN,NaN,NaN,NaN,NaN,0.2015,0.3262,0.3773,NaN,NaN,NaN,NaN,0.1977
6/13/20 2:00,0.1159,0.2458,0.2277,NaN,NaN,NaN,NaN,0.1579,0.1292,0.2516,0.219,0.362,NaN,NaN,NaN,NaN,0.1371,0.2086,0.1937,NaN,NaN,NaN,NaN,0.2729,0.238,0.3397,0.374,NaN,NaN,NaN,NaN,NaN,0.201,0.3259,0.3772,NaN,NaN,NaN,NaN,0.1977
6/13/20 3:00,0.1154,0.2456,0.2275,NaN,NaN,NaN,NaN,0.1579,0.1287,0.2514,0.2189,0.362,NaN,NaN,NaN,NaN,0.1367,0.2085,0.1932,NaN,NaN,NaN,NaN,0.2729,0.2393,0.3395,0.3739,NaN,NaN,NaN,NaN,NaN,0.2005,0.3257,0.3772,NaN,NaN,NaN,NaN,0.1977
6/13/20 4:00,0.115,0.2449,0.2273,NaN,NaN,NaN,NaN,0.1578,0.1282,0.2511,0.2187,0.362,NaN,NaN,NaN,NaN,0.1362,0.2082,0.1933,NaN,NaN,NaN,NaN,0.2729,0.2382,0.3392,0.3737,NaN,NaN,NaN,NaN,NaN,0.2,0.3255,0.377,NaN,NaN,NaN,NaN,0.1977
6/13/20 5:00,0.1146,0.2446,0.2272,NaN,NaN,NaN,NaN,0.1577,0.1279,0.251,0.2186,0.362,NaN,NaN,NaN,NaN,0.1359,0.208,0.1934,NaN,NaN,NaN,NaN,0.2729,0.2364,0.339,0.3735,NaN,NaN,NaN,NaN,NaN,0.1996,0.3253,0.3768,NaN,NaN,NaN,NaN,0.1977
6/13/20 6:00,0.1143,0.2444,0.227,NaN,NaN,NaN,NaN,0.1579,0.1277,0.2508,0.2185,0.362,NaN,NaN,NaN,NaN,0.1354,0.2079,0.1926,NaN,NaN,NaN,NaN,0.2728,0.2354,0.3388,0.3734,NaN,NaN,NaN,NaN,NaN,0.1993,0.3252,0.3767,NaN,NaN,NaN,NaN,0.1977
6/13/20 7:00,0.114,0.2442,0.2269,NaN,NaN,NaN,NaN,0.1579,0.1278,0.2507,0.2184,0.3619,NaN,NaN,NaN,NaN,0.1351,0.2077,0.1925,NaN,NaN,NaN,NaN,0.273,0.235,0.3386,0.3732,NaN,NaN,NaN,NaN,NaN,0.199,0.325,0.3766,NaN,NaN,NaN,NaN,0.1978
6/13/20 8:00,0.1143,0.2441,0.2266,NaN,NaN,NaN,NaN,0.1579,0.1283,0.2505,0.2182,0.3618,NaN,NaN,NaN,NaN,0.1349,0.2074,0.1923,NaN,NaN,NaN,NaN,0.2728,0.235,0.3384,0.373,NaN,NaN,NaN,NaN,NaN,0.1988,0.3248,0.3763,NaN,NaN,NaN,NaN,0.1978
6/13/20 9:00,0.1145,0.2439,0.2264,NaN,NaN,NaN,NaN,0.1579,0.1284,0.2502,0.2179,0.3615,NaN,NaN,NaN,NaN,0.1349,0.207,0.1921,NaN,NaN,NaN,NaN,0.2728,0.2352,0.3381,0.3727,NaN,NaN,NaN,NaN,NaN,0.1987,0.3245,0.3758,NaN,NaN,NaN,NaN,0.1977
6/13/20 10:00,0.1146,0.2437,0.2259,NaN,NaN,NaN,NaN,0.1578,0.1283,0.2497,0.2174,0.3609,NaN,NaN,NaN,NaN,0.1347,0.2065,0.1912,NaN,NaN,NaN,NaN,0.2731,0.2353,0.3376,0.3724,NaN,NaN,NaN,NaN,NaN,0.1986,0.3241,0.3752,NaN,NaN,NaN,NaN,0.1976
6/13/20 11:00,0.1144,0.2431,0.2249,NaN,NaN,NaN,NaN,0.1578,0.1281,0.2487,0.2164,0.3598,NaN,NaN,NaN,NaN,0.134,0.2057,0.1905,NaN,NaN,NaN,NaN,0.2731,0.2354,0.3367,0.3717,NaN,NaN,NaN,NaN,NaN,0.1983,0.3232,0.3742,NaN,NaN,NaN,NaN,0.1976
6/13/20 12:00,0.1139,0.242,0.2236,NaN,NaN,NaN,NaN,0.158,0.1279,0.2477,0.2152,0.3585,NaN,NaN,NaN,NaN,0.1328,0.205,0.1898,NaN,NaN,NaN,NaN,0.273,0.2345,0.3356,0.371,NaN,NaN,NaN,NaN,NaN,0.1978,0.3224,0.3731,NaN,NaN,NaN,NaN,0.1975
6/13/20 13:00,0.113,0.241,0.2218,NaN,NaN,NaN,NaN,0.1581,0.1245,0.2466,0.2141,0.3571,NaN,NaN,NaN,NaN,0.1313,0.2043,0.1892,NaN,NaN,NaN,NaN,0.2725,0.2325,0.3344,0.3703,NaN,NaN,NaN,NaN,NaN,0.1969,0.3216,0.372,NaN,NaN,NaN,NaN,0.1975
6/13/20 14:00,0.1113,0.2407,0.2201,NaN,NaN,NaN,NaN,0.1582,0.1214,0.2457,0.213,0.3557,NaN,NaN,NaN,NaN,0.1288,0.2036,0.188,NaN,NaN,NaN,NaN,0.2729,0.2294,0.333,0.3695,NaN,NaN,NaN,NaN,NaN,0.1955,0.3211,0.3709,NaN,NaN,NaN,NaN,0.1975
6/13/20 15:00,0.1082,0.2396,0.2181,NaN,NaN,NaN,NaN,0.1578,0.1182,0.2448,0.2119,0.3544,NaN,NaN,NaN,NaN,0.126,0.203,0.187,NaN,NaN,NaN,NaN,0.2729,0.225,0.3315,0.3687,NaN,NaN,NaN,NaN,NaN,0.1931,0.3201,0.3699,NaN,NaN,NaN,NaN,0.1975
6/13/20 16:00,0.1034,0.2376,0.2161,NaN,NaN,NaN,NaN,0.1578,0.113,0.2435,0.2109,0.353,NaN,NaN,NaN,NaN,0.1225,0.2023,0.1861,NaN,NaN,NaN,NaN,0.2729,0.2201,0.3299,0.3679,NaN,NaN,NaN,NaN,NaN,0.1901,0.3191,0.369,NaN,NaN,NaN,NaN,0.1976
6/13/20 17:00,0.0989,0.2353,0.2142,NaN,NaN,NaN,NaN,0.1576,0.1095,0.2421,0.2098,0.3517,NaN,NaN,NaN,NaN,0.1187,0.2015,0.1859,NaN,NaN,NaN,NaN,0.273,0.2152,0.3282,0.3672,NaN,NaN,NaN,NaN,NaN,0.1871,0.318,0.3682,NaN,NaN,NaN,NaN,0.1976
6/13/20 18:00,0.0958,0.233,0.2126,NaN,NaN,NaN,NaN,0.1578,0.107,0.2406,0.2089,0.3504,NaN,NaN,NaN,NaN,0.1152,0.2009,0.185,NaN,NaN,NaN,NaN,0.2729,0.2108,0.3267,0.3666,NaN,NaN,NaN,NaN,NaN,0.1844,0.317,0.3676,NaN,NaN,NaN,NaN,0.1976
6/13/20 19:00,0.094,0.2318,0.2116,NaN,NaN,NaN,NaN,0.158,0.1038,0.2394,0.2082,0.3496,NaN,NaN,NaN,NaN,0.1123,0.2004,0.1842,NaN,NaN,NaN,NaN,0.2729,0.2076,0.3255,0.3661,NaN,NaN,NaN,NaN,NaN,0.1822,0.3161,0.3672,NaN,NaN,NaN,NaN,0.1976
6/13/20 20:00,0.0926,0.2313,0.2109,NaN,NaN,NaN,NaN,0.1579,0.1014,0.2386,0.2077,0.349,NaN,NaN,NaN,NaN,0.1103,0.2,0.184,NaN,NaN,NaN,NaN,0.2728,0.205,0.3248,0.3659,NaN,NaN,NaN,NaN,NaN,0.1805,0.3154,0.367,NaN,NaN,NaN,NaN,0.1976
6/13/20 21:00,0.0917,0.2298,0.2105,NaN,NaN,NaN,NaN,0.1579,0.1009,0.2381,0.2075,0.3487,NaN,NaN,NaN,NaN,0.1089,0.1997,0.184,NaN,NaN,NaN,NaN,0.2728,0.2031,0.3243,0.3657,NaN,NaN,NaN,NaN,NaN,0.1792,0.315,0.367,NaN,NaN,NaN,NaN,0.1977
6/13/20 22:00,0.091,0.2293,0.2103,NaN,NaN,NaN,NaN,0.1579,0.1001,0.2377,0.2073,0.3485,NaN,NaN,NaN,NaN,0.108,0.1995,0.1847,NaN,NaN,NaN,NaN,0.2728,0.2015,0.3238,0.3656,NaN,NaN,NaN,NaN,NaN,0.1782,0.3147,0.3671,NaN,NaN,NaN,NaN,0.1978
